"feature"	"coef_LR"	"pval_LR"	"qval_LR"	"metadata"
"s__GGB79973_SGB14342|t__SGB14342"	-79.1286292602153	0.998152054861207	1	"diagnosis"
"s__GGB3570_SGB4777|t__SGB4777"	-19.752723801551	0.995235305371433	1	"diagnosis"
"s__Clostridiales_Family_XIII_bacterium_BX16|t__SGB3957"	-2.50342843389879	0.0397810106999447	1	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB4546"	-19.8396596390331	0.99546697529509	1	"diagnosis"
"s__Lactococcus_cremoris|t__SGB7984"	-79.1286292602153	0.998152054861207	1	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4782"	-1.52732192978948	0.24735463726448	1	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15252|t__SGB15252"	-1.01487467622122	0.481612505052124	1	"diagnosis"
"s__GGB9708_SGB15233|t__SGB15233"	-0.98666122258789	0.343791017044025	1	"diagnosis"
"s__GGB3256_SGB4303|t__SGB4303"	-1.01487467622122	0.481612505052125	1	"diagnosis"
"s__Butyricicoccus_SGB14990|t__SGB14990"	-19.2397551173983	0.997327848146928	1	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4953"	-19.3705089353377	0.995444504447446	1	"diagnosis"
"s__Streptococcus_SGB14036|t__SGB14036"	-19.2397551173983	0.997327848146928	1	"diagnosis"
"s__Parabacteroides_goldsteinii|t__SGB1941"	-1.18366665653503	0.0910948340994064	1	"diagnosis"
"s__Ruminococcus_sp_NSJ_13|t__SGB4553_group"	-0.76175957563034	0.605467718083535	1	"diagnosis"
"s__GGB58485_SGB80143|t__SGB80143"	-19.2397551173983	0.997327848146928	1	"diagnosis"
"s__Candidatus_Heritagella_intestinalis|t__SGB63346"	-19.2397551173983	0.997327848146928	1	"diagnosis"
"s__GGB9759_SGB15370|t__SGB15370"	-2.10336597399236	0.0793657390823539	1	"diagnosis"
"s__GGB79395_SGB105947|t__SGB105947"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3304_SGB4367|t__SGB4367"	-0.499101544405196	0.471060016947046	1	"diagnosis"
"s__GGB9602_SGB15031|t__SGB15031"	-0.831637525726783	0.30962646226782	1	"diagnosis"
"s__GGB3142_SGB4155|t__SGB4155"	16.8527834906495	0.996278271871945	1	"diagnosis"
"s__Prevotella_timonensis|t__SGB1507"	-1.19436079091115	0.255411112622027	1	"diagnosis"
"s__Flavonifractor_sp_An100|t__SGB15160"	16.9933750626368	0.998983796577126	1	"diagnosis"
"s__Prevotella_copri_clade_B|t__SGB1613"	18.1129541071021	0.995775794045535	1	"diagnosis"
"s__Prevotella_sp_885|t__SGB1677"	1.17798174820274	0.308190687807662	1	"diagnosis"
"s__Campylobacter_showae|t__SGB28525"	1.91511393618201e-14	1	1	"diagnosis"
"s__Parvimonas_micra|t__SGB6653"	-19.2764008284444	0.997225793436784	1	"diagnosis"
"s__Paracoccus_marinus|t__SGB10727"	1.91511393618201e-14	1	1	"diagnosis"
"s__Moraxella_osloensis|t__SGB10439"	1.91511393618201e-14	1	1	"diagnosis"
"s__Kocuria_palustris|t__SGB87971"	1.91511393618201e-14	1	1	"diagnosis"
"s__Micrococcus_luteus|t__SGB16676"	1.91511393618201e-14	1	1	"diagnosis"
"s__Paracoccus_aeridis|t__SGB90459"	1.91511393618201e-14	1	1	"diagnosis"
"s__Dialister_micraerophilus|t__SGB5840"	1.91511393618201e-14	1	1	"diagnosis"
"s__Campylobacter_SGB19337|t__SGB19337"	17.4198544698378	0.997678900606533	1	"diagnosis"
"s__Gemella_morbillorum|t__SGB7295"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB1530_SGB2113|t__SGB2113"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB51884_SGB49168|t__SGB49168"	-19.0353876545625	0.995658477527797	1	"diagnosis"
"s__Roseburia_sp_AM16_25|t__SGB4957"	-1.70883539821358	0.17482945316493	1	"diagnosis"
"s__GGB9444_SGB14834|t__SGB14834"	1.91511393618201e-14	1	1	"diagnosis"
"s__Streptococcus_SGB15012|t__SGB15012"	-19.2416359571996	0.997206797218393	1	"diagnosis"
"s__GGB9495_SGB14892|t__SGB14892"	-0.494949341608653	0.577097324739762	1	"diagnosis"
"s__Alistipes_SGB2300|t__SGB2300"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9616_SGB15052|t__SGB15052"	-1.043922436237	0.4697254797049	1	"diagnosis"
"s__GGB4605_SGB6378|t__SGB6378"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__Blautia_faecicola|t__SGB4867"	17.0979842059837	0.996185478919539	1	"diagnosis"
"s__Gemmiger_SGB15301|t__SGB15301"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB5997_SGB8620|t__SGB8620"	17.7244737543292	0.995990914233634	1	"diagnosis"
"s__GGB6123_SGB8767|t__SGB8767"	-0.714351262424177	0.630777897253869	1	"diagnosis"
"s__Desulfovibrio_fairfieldensis|t__SGB15470"	-2.13936058948533	0.0729259386208814	1	"diagnosis"
"s__Butyricimonas_sp_Marseille_P3923|t__SGB1778"	-0.81538248402088	0.57806063656546	1	"diagnosis"
"s__Parabacteroides_sp_TM07_1AC|t__SGB1939"	-0.210558375720926	0.867827504102209	1	"diagnosis"
"s__GGB28319_SGB40892|t__SGB40892"	17.6283310514894	0.997322893751806	1	"diagnosis"
"s__Cloacibacillus_porcorum|t__SGB15507"	17.6283310514894	0.997322893751806	1	"diagnosis"
"s__Oxalobacter_formigenes|t__SGB9387"	-1.52834813189678	0.244360058227253	1	"diagnosis"
"s__Megasphaera_hominis|t__SGB5851"	17.6283310514894	0.997322893751806	1	"diagnosis"
"s__GGB4237_SGB5728|t__SGB5728"	0.58439972599163	0.617111845785686	1	"diagnosis"
"s__Candidatus_Catenibacterium_tridentinum|t__SGB6783"	0.910775820544942	0.414464690862833	1	"diagnosis"
"s__Prevotella_copri_clade_M|t__SGB20113"	17.6283310514894	0.997322893751806	1	"diagnosis"
"s__Prevotella_copri_clade_H|t__SGB1612"	17.6283310514894	0.997322893751806	1	"diagnosis"
"s__Desulfovibrio_porci|t__SGB15471"	1.91511393618201e-14	1	1	"diagnosis"
"s__Megasphaera_SGB5856|t__SGB5856"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB15850_SGB5785|t__SGB5785"	17.5346359854619	0.997642381504432	1	"diagnosis"
"s__GGB9176_SGB14114|t__SGB14114"	-0.929740389773771	0.521681034781149	1	"diagnosis"
"s__GGB9602_SGB15028|t__SGB15028"	-18.9523967451278	0.997160937974824	1	"diagnosis"
"s__GGB3345_SGB9340|t__SGB9340"	-19.360215110703	0.997324495038494	1	"diagnosis"
"s__Clostridium_SGB4648|t__SGB4648"	-1.1867691621403	0.118081449175243	1	"diagnosis"
"s__GGB9747_SGB15356|t__SGB15356"	-1.00353964452123	0.334889328253	1	"diagnosis"
"s__Pseudoruminococcus_massiliensis|t__SGB4280"	-2.86090337362685	0.0118040640871419	0.790721367567911	"diagnosis"
"s__GGB6624_SGB9359|t__SGB9359"	1.91511393618201e-14	1	1	"diagnosis"
"s__Veillonella_SGB101145|t__SGB101145"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9634_SGB15093|t__SGB15093"	-1.03974534893333	0.316856372939832	1	"diagnosis"
"s__Phocaeicola_SGB6473|t__SGB6473"	-18.9523967451278	0.997160937974824	1	"diagnosis"
"s__Rikenella_microfusus|t__SGB2284"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9668_SGB15165|t__SGB15165"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3321_SGB4395|t__SGB4395"	-20.800234383664	0.996915635207909	1	"diagnosis"
"s__GGB9348_SGB14315|t__SGB14315"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB5043"	-1.34442586999599	0.10182681972124	1	"diagnosis"
"s__GGB9551_SGB14958|t__SGB14958"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9525_SGB14925|t__SGB14925"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9093_SGB14024|t__SGB14024"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9299_SGB14260|t__SGB14260"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9189_SGB14128|t__SGB14128"	-19.0994314351439	0.995647702089238	1	"diagnosis"
"s__Candidatus_Neochristensenella_gallicola|t__SGB14138"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9677_SGB15180|t__SGB15180"	-0.976753809294684	0.499247267420686	1	"diagnosis"
"s__Candidatus_Metalachnospira_gallinarum|t__SGB5181"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9211_SGB14151|t__SGB14151"	17.3758955587771	0.997488485113225	1	"diagnosis"
"s__Synechococcus_SGB14295|t__SGB14295"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9712_SGB15244|t__SGB15244"	-0.288443450947145	0.81845789971359	1	"diagnosis"
"s__GGB33544_SGB53490|t__SGB53490"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3351_SGB4434|t__SGB4434"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9239_SGB14181|t__SGB14181"	17.5346359854619	0.997642381504432	1	"diagnosis"
"s__GGB4569_SGB6310|t__SGB6310"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3619_SGB4894|t__SGB4894"	-1.07558692767725	0.213404459761008	1	"diagnosis"
"s__Oscillibacter_sp_NSJ_62|t__SGB79833"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB79828_SGB14190|t__SGB14190"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Gallimonas_merdae|t__SGB54319"	17.5346359854619	0.997642381504432	1	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5118"	-1.70883539821358	0.17482945316493	1	"diagnosis"
"s__GGB9046_SGB13948|t__SGB13948"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB47150_SGB65079|t__SGB65079"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB35551_SGB53794|t__SGB53794"	-0.714351262424178	0.630777897253869	1	"diagnosis"
"s__GGB3677_SGB4990|t__SGB4990"	17.3758955586164	0.997488485111058	1	"diagnosis"
"s__GGB45540_SGB63220|t__SGB63220"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Heteroclostridium_caecigallinarum|t__SGB61601"	-19.360215110703	0.997324495038494	1	"diagnosis"
"s__GGB3627_SGB4906|t__SGB4906"	-0.11919875187349	0.925717018053005	1	"diagnosis"
"s__Pseudoflavonifractor_sp_AF19_9AC|t__SGB23477"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Pseudoscilispira_falkowii|t__SGB63238"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9616_SGB15062|t__SGB15062"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4585_SGB4995|t__SGB4995"	17.5450694406288	0.99763322816528	1	"diagnosis"
"s__Eikenella_corrodens|t__SGB9434_group"	-0.277990791939383	0.825046829231781	1	"diagnosis"
"s__Citrobacter_telavivensis|t__SGB58550"	1.91511393618201e-14	1	1	"diagnosis"
"s__Streptococcus_vestibularis|t__SGB8003"	17.1360248748134	0.99623673385194	1	"diagnosis"
"s__GGB9463_SGB14855|t__SGB14855"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4745_SGB6570|t__SGB6570"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4708_SGB6518|t__SGB6518"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9117_SGB14050|t__SGB14050"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__GGB79653_SGB4228|t__SGB4228"	1.91511393618201e-14	1	1	"diagnosis"
"s__Corynebacterium_SGB6370|t__SGB6370"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3123_SGB4135|t__SGB4135"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__Enterobacter_mori|t__SGB10132"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9545_SGB14952|t__SGB14952"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3321_SGB4394|t__SGB4394"	17.6214133044626	0.996127387072105	1	"diagnosis"
"s__GGB45620_SGB63333|t__SGB63333"	1.91511393618201e-14	1	1	"diagnosis"
"s__Lachnospiraceae_bacterium_NSJ_46|t__SGB47656"	1.91511393618201e-14	1	1	"diagnosis"
"s__Prevotella_marseillensis|t__SGB1588"	18.9762325788124	0.99881447370839	1	"diagnosis"
"s__Veillonella_seminalis|t__SGB6923"	17.6129078057379	0.997542833182967	1	"diagnosis"
"s__Klebsiella_michiganensis|t__SGB10119"	-0.718943274314297	0.460302801138368	1	"diagnosis"
"s__Enterococcus_faecalis|t__SGB7962"	18.3310584447957	0.997446707014739	1	"diagnosis"
"s__Sutterella_seckii|t__SGB9297"	17.1830696007722	0.996232547298281	1	"diagnosis"
"s__Streptococcus_rubneri|t__SGB8056"	-0.730997495662476	0.621701856586445	1	"diagnosis"
"s__GGB6020_SGB14985|t__SGB14985_group"	17.1132467006095	0.995754751356395	1	"diagnosis"
"s__GGB3678_SGB4991|t__SGB4991"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB52930_SGB73859|t__SGB73859"	-0.205829468832744	0.870832331032664	1	"diagnosis"
"s__Intestinibacillus_sp_Marseille_P6563|t__SGB29313"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3637_SGB4930|t__SGB4930"	17.5127445926363	0.997658551647215	1	"diagnosis"
"s__GGB9630_SGB15084|t__SGB15084"	18.3506462871312	0.997416259202547	1	"diagnosis"
"s__Clostridium_massiliamazoniense|t__SGB29082"	17.5127445926363	0.997658551647215	1	"diagnosis"
"s__Blautia_stercoris|t__SGB4788"	-1.17722710945967	0.176760025817251	1	"diagnosis"
"s__Prevotella_corporis|t__SGB1504"	-2.14629992970922	0.071835317044562	1	"diagnosis"
"s__Clostridium_sp_Marseille_P3244|t__SGB29302"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__GGB45491_SGB63163|t__SGB63163"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridium_methylpentosum|t__SGB14962"	17.390263582739	0.997441419107849	1	"diagnosis"
"s__Lachnospiraceae_bacterium_OF09_6|t__SGB4966"	1.91511393618201e-14	1	1	"diagnosis"
"s__Haemophilus_parahaemolyticus|t__SGB9632"	17.3758955574861	0.997488485112516	1	"diagnosis"
"s__Neisseria_subflava|t__SGB9450"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9061_SGB13979|t__SGB13979"	0.314277516844563	0.78478779591045	1	"diagnosis"
"s__GGB4456_SGB6141|t__SGB6141"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9522_SGB14921|t__SGB14921"	17.5346359854619	0.997642381504432	1	"diagnosis"
"s__Porphyromonas_SGB1977|t__SGB1977"	17.5096424567337	0.997200187338395	1	"diagnosis"
"s__Slackia_piriformis|t__SGB14779"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3453_SGB4607|t__SGB4607"	-19.7168196592862	0.9979896190077	1	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB4629"	1.91511393618201e-14	1	1	"diagnosis"
"s__Oscillospiraceae_bacterium_BX1|t__SGB53461"	-1.043922436237	0.4697254797049	1	"diagnosis"
"s__GGB74463_SGB54347|t__SGB54347"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9533_SGB14936|t__SGB14936"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4659_SGB6447|t__SGB6447"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridiaceae_unclassified_SGB4747|t__SGB4747"	17.3685554196218	0.997527215302961	1	"diagnosis"
"s__GGB4754_SGB6584|t__SGB6584"	17.5013673250226	0.997665392579844	1	"diagnosis"
"s__Faecalicoccus_SGB6321|t__SGB6321"	17.5013673250226	0.997665392579844	1	"diagnosis"
"s__Anaerofilum_sp_An201|t__SGB15276"	17.5013673250226	0.997665392579844	1	"diagnosis"
"s__Candidatus_Gallimonas_faecium|t__SGB54320"	17.5013673250226	0.997665392579844	1	"diagnosis"
"s__Oscillospiraceae_bacterium|t__SGB4247"	-19.1755093111841	0.997313762591446	1	"diagnosis"
"s__GGB9734_SGB15304|t__SGB15304"	-19.3222513691094	0.997254282356015	1	"diagnosis"
"s__Massilicoli_timonensis|t__SGB4026"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__Fusobacterium_pseudoperiodonticum|t__SGB5989_group"	1.91511393618201e-14	1	1	"diagnosis"
"s__Lachnoclostridium_sp_An14|t__SGB4729"	17.4310465256682	0.997681704352615	1	"diagnosis"
"s__Merdimonas_faecis|t__SGB4626"	0.0904802069384557	0.940312124773104	1	"diagnosis"
"s__Candidatus_Aristotella_avistercoris|t__SGB63343"	-1.04363434316632	0.470340904115035	1	"diagnosis"
"s__Clostridium_sp_NSJ_42|t__SGB6174"	1.91511393618201e-14	1	1	"diagnosis"
"s__Streptococcus_pasteurianus|t__SGB8018"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3002_SGB3993|t__SGB3993"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__Akkermansia_muciniphila|t__SGB26761"	1.91511393618201e-14	1	1	"diagnosis"
"s__Bacteroides_SGB15210|t__SGB15210"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__GGB71580_SGB98325|t__SGB98325"	17.3758955587771	0.997488485113225	1	"diagnosis"
"s__GGB33516_SGB54324|t__SGB54324"	1.91511393618201e-14	1	1	"diagnosis"
"s__Prevotella_buccalis|t__SGB1517"	-19.9540342908311	0.997024426546031	1	"diagnosis"
"s__GGB9583_SGB15004|t__SGB15004"	1.91511393618201e-14	1	1	"diagnosis"
"s__Ruminococcaceae_bacterium_Marseille_P2935|t__SGB29346"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridiaceae_bacterium_NSJ_31|t__SGB14839"	17.1305686364623	0.996233817019825	1	"diagnosis"
"s__GGB3000_SGB3991|t__SGB3991"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__Blautia_sp_OF03_15BH|t__SGB4779"	-0.994032606634282	0.253585769328327	1	"diagnosis"
"s__Clostridium_SGB4751|t__SGB4751"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Parachristensenella_avicola|t__SGB58519"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9613_SGB15048|t__SGB15048"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4964_SGB6927|t__SGB6927_group"	17.5450694490543	0.997633228167018	1	"diagnosis"
"s__Arthrospira_platensis|t__SGB13412"	17.5450694490543	0.997633228167018	1	"diagnosis"
"s__Enterobacter_cancerogenus|t__SGB10128"	17.5450694490543	0.997633228167018	1	"diagnosis"
"s__Streptococcus_oralis|t__SGB8130"	17.5450694490543	0.997633228167018	1	"diagnosis"
"s__Kosakonia_cowanii|t__SGB10050"	17.5450694490543	0.997633228167018	1	"diagnosis"
"s__GGB3266_SGB4315|t__SGB4315"	17.5450694490543	0.997633228167018	1	"diagnosis"
"s__Lactobacillus_amylovorus|t__SGB7050"	17.3685554147163	0.997527215300879	1	"diagnosis"
"s__Akkermansia_sp_BIOML_A40|t__SGB9223"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3463_SGB4621|t__SGB4621"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB42639_SGB59836|t__SGB59836"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB79890_SGB14770|t__SGB14770"	-0.923414171571118	0.524737640768747	1	"diagnosis"
"s__Blautia_sp_An249|t__SGB7262"	1.91511393618201e-14	1	1	"diagnosis"
"s__Mediterraneibacter_SGB4598|t__SGB4598"	17.0944510262371	0.99617395451879	1	"diagnosis"
"s__Faecalicoccus_pleomorphus|t__SGB6792"	1.91511393618201e-14	1	1	"diagnosis"
"s__Atopobium_SGB47944|t__SGB47944"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4651_SGB6438|t__SGB6438"	-19.360215110703	0.997324495038494	1	"diagnosis"
"s__GGB79916_SGB4587|t__SGB4587"	-19.2416359571996	0.997206797218393	1	"diagnosis"
"s__Lactobacillus_gasseri|t__SGB7038"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9480_SGB14873|t__SGB14873"	1.91511393618201e-14	1	1	"diagnosis"
"s__Limosilactobacillus_oris|t__SGB7093"	1.91511393618201e-14	1	1	"diagnosis"
"s__Firmicutes_bacterium_AM41_11|t__SGB6817"	1.91511393618201e-14	1	1	"diagnosis"
"s__Streptococcus_lutetiensis|t__SGB8021"	1.91511393618201e-14	1	1	"diagnosis"
"s__Streptococcus_mitis|t__SGB8168"	1.91511393618201e-14	1	1	"diagnosis"
"s__Weissella_cibaria|t__SGB7114"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9480_SGB14875|t__SGB14875"	1.91511393618201e-14	1	1	"diagnosis"
"s__Nocardioides_aquaticus|t__SGB93290"	1.91511393618201e-14	1	1	"diagnosis"
"s__Nocardioides_kribbensis|t__SGB15975"	1.91511393618201e-14	1	1	"diagnosis"
"s__Brevundimonas_vesicularis|t__SGB11742_group"	1.91511393618201e-14	1	1	"diagnosis"
"s__Rhodococcus_fascians|t__SGB15814"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4239_SGB5731|t__SGB5731"	18.1809019348142	0.997210257419586	1	"diagnosis"
"s__GGB1266_SGB1699|t__SGB1699"	0.65394902293073	0.56347713503617	1	"diagnosis"
"s__Bacteroides_congonensis|t__SGB1878"	-1.0674510817499	0.304434379596105	1	"diagnosis"
"s__GGB9661_SGB15148|t__SGB15148"	17.4310465256682	0.997681704352615	1	"diagnosis"
"s__GGB4599_SGB6362|t__SGB6362"	-19.1755093111841	0.997313762591446	1	"diagnosis"
"s__GGB4605_SGB6376|t__SGB6376"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3626_SGB4905|t__SGB4905"	-0.910528644769722	0.530987144877259	1	"diagnosis"
"s__GGB4593_SGB6353|t__SGB6353"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB4676_SGB6465|t__SGB6465"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridiales_bacterium_BX7|t__SGB72833"	-19.360215110703	0.997324495038494	1	"diagnosis"
"s__Dysgonomonas_gadei|t__SGB1774"	-19.3222513691094	0.997254282356015	1	"diagnosis"
"s__GGB3281_SGB4335|t__SGB4335"	-237.660583087576	0.996295560927538	1	"diagnosis"
"s__GGB6608_SGB9342|t__SGB9342"	1.91511393618201e-14	1	1	"diagnosis"
"s__Streptococcus_mitis|t__SGB8180_group"	17.3758955574861	0.997488485112516	1	"diagnosis"
"s__Prevotella_melaninogenica|t__SGB1552"	1.91511393618201e-14	1	1	"diagnosis"
"s__Veillonella_tobetsuensis|t__SGB6935"	17.2469077936207	0.995574432895842	1	"diagnosis"
"s__Granulicatella_SGB8255|t__SGB8255_group"	41.4418436683198	0.999280681306278	1	"diagnosis"
"s__Prevotella_jejuni|t__SGB1545"	1.91511393618201e-14	1	1	"diagnosis"
"s__Streptococcus_infantis|t__SGB8095"	1.91511393618201e-14	1	1	"diagnosis"
"s__Stomatobaculum_SGB5266|t__SGB5266_group"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9616_SGB15051|t__SGB15051"	-1.4382796618566	0.133773390205341	1	"diagnosis"
"s__GGB79930_SGB6334|t__SGB6334"	17.5346359854619	0.997642381504432	1	"diagnosis"
"s__GGB1202_SGB1566|t__SGB1566"	1.91511393618201e-14	1	1	"diagnosis"
"s__Pantoea_agglomerans|t__SGB10187"	1.91511393618201e-14	1	1	"diagnosis"
"s__Clostridium_sp_OM07_10AC|t__SGB4655"	17.3758955587771	0.997488485113225	1	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB4197|t__SGB4197"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB79648_SGB4350|t__SGB4350"	17.3758955590365	0.997488485111504	1	"diagnosis"
"s__GGB4266_SGB5809|t__SGB5809"	17.6458920521458	0.997379854613205	1	"diagnosis"
"s__Enteroscipio_rubneri|t__SGB14803"	-18.9659401274245	0.997187344076644	1	"diagnosis"
"s__Mediterraneibacter_massiliensis|t__SGB4595"	-20.2152243439831	0.997930298805214	1	"diagnosis"
"s__Haemophilus_parainfluenzae|t__SGB9657"	19.4071833385998	0.998735353970324	1	"diagnosis"
"s__GGB27106_SGB6188|t__SGB6188"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9383_SGB4695|t__SGB4695"	1.91511393618201e-14	1	1	"diagnosis"
"s__Ruminococcus_SGB4253|t__SGB4253"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB3264_SGB4312|t__SGB4312"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9580_SGB14996|t__SGB14996"	19.4071833385998	0.998735353970324	1	"diagnosis"
"s__GGB4727_SGB6548|t__SGB6548"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB6002_SGB8625|t__SGB8625"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__Candidatus_Methanomassiliicoccus_intestinalis|t__SGB363"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB79996_SGB6411|t__SGB6411"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB9090_SGB14019|t__SGB14019"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15256|t__SGB15256"	0.153877238342537	0.897038783559582	1	"diagnosis"
"s__GGB9111_SGB14044|t__SGB14044"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB45537_SGB63217|t__SGB63217"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__Pseudoglutamicibacter_SGB14255|t__SGB14255"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB39037_SGB4393|t__SGB4393"	17.5988104841415	0.997567597372684	1	"diagnosis"
"s__GGB9185_SGB14124|t__SGB14124"	-19.360215110703	0.997324495038494	1	"diagnosis"
"s__GGB2999_SGB3990|t__SGB3990"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB9091_SGB106149|t__SGB106149"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Flemingibacterium_merdigallinarum|t__SGB59451"	1.91511393618201e-14	1	1	"diagnosis"
"s__Bacteria_unclassified_SGB54310|t__SGB54310"	1.91511393618201e-14	1	1	"diagnosis"
"s__Megasphaera_micronuciformis|t__SGB5868"	17.5419452330145	0.995743513705264	1	"diagnosis"
"s__Prevotella_denticola|t__SGB1540"	1.91511393618201e-14	1	1	"diagnosis"
"s__Leuconostoc_lactis|t__SGB7121_group"	19.2196514891084	0.99876751877162	1	"diagnosis"
"s__Prevotella_oris|t__SGB1525"	1.91511393618201e-14	1	1	"diagnosis"
"s__Hallella_seregens|t__SGB1532"	1.91511393618201e-14	1	1	"diagnosis"
"s__Shuttleworthia_satelles|t__SGB7281"	1.91511393618201e-14	1	1	"diagnosis"
"s__Eubacterium_infirmum|t__SGB3936"	1.91511393618201e-14	1	1	"diagnosis"
"s__Mogibacterium_diversum|t__SGB3922_group"	1.91511393618201e-14	1	1	"diagnosis"
"s__Prevotella_nigrescens|t__SGB1561"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Saccharibacteria_unclassified_SGB19858|t__SGB19858"	1.91511393618201e-14	1	1	"diagnosis"
"s__Candidatus_Alloscillospira_gallinarum|t__SGB59576"	17.4310465256682	0.997681704352615	1	"diagnosis"
"s__GGB3400_SGB4510|t__SGB4510"	1.91511393618201e-14	1	1	"diagnosis"
"s__GGB1456_SGB2019|t__SGB2019"	1.91511393618201e-14	1	1	"diagnosis"
