"feature"	"coef_ER"	"pval_ER"	"qval_ER"	"metadata"
"s__Eubacterium_sp_AF34_35BH|t__SGB5051"	-5.42973832414395	0.512957335196058	1	"diagnosis"
"s__Clostridium_sp_1001270J_160509_D11|t__SGB6139"	0.178626201296783	0.5140694445012	1	"diagnosis"
"s__Enterocloster_citroniae|t__SGB4761"	-0.406905507969741	0.515068203777252	1	"diagnosis"
"s__Blautia_liquoris|t__SGB79691"	0.178534150345229	0.515399206079154	1	"diagnosis"
"s__Collinsella_stercoris|t__SGB14740"	-2.03816636684042	0.521163489790659	1	"diagnosis"
"s__Clostridium_sp_chh4_2|t__SGB4743"	0.178174294654987	0.521818911039976	1	"diagnosis"
"s__Evtepia_gabavorous|t__SGB15120"	-1.52480622455442	0.522544325798094	1	"diagnosis"
"s__Clostridium_saudiense|t__SGB6178"	-2.63068264950459	0.523041799709625	1	"diagnosis"
"s__Romboutsia_timonensis|t__SGB6148"	-1.75400736580222	0.524022506835204	1	"diagnosis"
"s__Collinsella_phocaeensis|t__SGB109036"	0.188566893352557	0.527071077843595	1	"diagnosis"
"s__GGB9636_SGB15107|t__SGB15107"	-3.29786539203729	0.528108947622516	1	"diagnosis"
"s__GGB79908_SGB47660|t__SGB47660"	0.177903431641586	0.528753332029696	1	"diagnosis"
"s__GGB9646_SGB15123|t__SGB15123"	-1.99755095625419	0.531262887905976	1	"diagnosis"
"s__Lacrimispora_amygdalina|t__SGB4716"	1.16778189585158	0.531810642417164	1	"diagnosis"
"s__Ruminococcus_bicirculans|t__SGB4262"	-1.11151408537593	0.532253982161803	1	"diagnosis"
"s__Haemophilus_parainfluenzae|t__SGB9657"	0.17770492007989	0.533518502071846	1	"diagnosis"
"s__GGB9760_SGB15373|t__SGB15373"	-1.74082955419125	0.534206961086428	1	"diagnosis"
"s__GGB9721_SGB15275|t__SGB15275"	3.02165518489475	0.534702848954902	1	"diagnosis"
"s__Anaerofustis_stercorihominis|t__SGB4116"	0.177462606809351	0.538612552927758	1	"diagnosis"
"s__Ruminococcus_SGB4421|t__SGB4421"	2.56870717269617	0.539826409937193	1	"diagnosis"
"s__GGB4250_SGB5751|t__SGB5751"	0.188097323399803	0.540932911552034	1	"diagnosis"
"s__GGB4774_SGB6609|t__SGB6609"	-3.52877395954469	0.541166665277185	1	"diagnosis"
"s__Hydrogenoanaerobacterium_saccharovorans|t__SGB15350"	1.61500956265665	0.54157562525127	1	"diagnosis"
"s__Butyricimonas_faecihominis|t__SGB1786"	-6.52108146243785	0.544200698885533	1	"diagnosis"
"s__Escherichia_marmotae|t__SGB10064"	-3.62443415742673	0.544232070205221	1	"diagnosis"
"s__GGB9580_SGB14996|t__SGB14996"	0.176754802486293	0.549713236057991	1	"diagnosis"
"s__Collinsella_intestinalis|t__SGB14741"	3.06929304549335	0.55109470769205	1	"diagnosis"
"s__GGB2987_SGB3969|t__SGB3969"	3.05082639514108	0.551346431808156	1	"diagnosis"
"s__GGB79890_SGB14770|t__SGB14770"	-2.41986378346859	0.557324013592235	1	"diagnosis"
"s__Roseburia_SGB4949|t__SGB4949"	1.91767778692641	0.56463441957973	1	"diagnosis"
"s__Clostridium_scindens|t__SGB4630"	2.26616771153834	0.564942489360741	1	"diagnosis"
"s__GGB79998_SGB48024|t__SGB48024"	2.57854138638371	0.565214091132383	1	"diagnosis"
"s__GGB2982_SGB3964|t__SGB3964"	1.71257853793683	0.565932645028932	1	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB5043"	-1.63420388737877	0.567111657515927	1	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15256|t__SGB15256"	-2.07381019139553	0.568368267680182	1	"diagnosis"
"s__Faecalibacillus_faecis|t__SGB6750"	2.86411572783926	0.571476615631971	1	"diagnosis"
"s__GGB9712_SGB15244|t__SGB15244"	-1.71555004584347	0.573471940885069	1	"diagnosis"
"s__Proteus_mirabilis|t__SGB9992"	0.319804724489821	0.573710608343815	1	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q4143|t__SGB4768"	-1.4140371287015	0.576063914236633	1	"diagnosis"
"s__GGB3446_SGB4597|t__SGB4597"	2.02661828814079	0.578589105831118	1	"diagnosis"
"s__Cellulosilyticum_lentocellum|t__SGB6079"	0.171920796865645	0.580514560986347	1	"diagnosis"
"s__GGB4716_SGB14929|t__SGB14929"	5.66582629829053	0.580702071500628	1	"diagnosis"
"s__Eggerthella_lenta|t__SGB14809"	-1.80881279910879	0.581582897210894	1	"diagnosis"
"s__Clostridium_sp_AF27_2AA|t__SGB4712"	-1.43342986378498	0.582333828717605	1	"diagnosis"
"s__Clostridium_scindens|t__SGB4631"	-4.24711592263524	0.58615875215959	1	"diagnosis"
"s__Eisenbergiella_tayi|t__SGB4988"	1.49865716004735	0.588153510284207	1	"diagnosis"
"s__Pseudoflavonifractor_sp_Marseille_P3106|t__SGB15142"	-0.475076762034667	0.58888443882884	1	"diagnosis"
"s__Phascolarctobacterium_SGB4573|t__SGB4573"	-2.19271403500288	0.593162959058396	1	"diagnosis"
"s__Waltera_intestinalis|t__SGB4910"	1.20812560726823	0.593633957373915	1	"diagnosis"
"s__GGB80000_SGB58382|t__SGB58382"	2.04541592938235	0.598405024040195	1	"diagnosis"
"s__Massilimicrobiota_timonensis|t__SGB6767"	-3.1338210386775	0.600396124366806	1	"diagnosis"
"s__Clostridia_bacterium|t__SGB5191"	1.8005342879412	0.603146439648394	1	"diagnosis"
"s__GGB33586_SGB53517|t__SGB53517"	-1.70514979287388	0.605487900440146	1	"diagnosis"
"s__Klebsiella_michiganensis|t__SGB10119"	2.9210107944629	0.607455683076288	1	"diagnosis"
"s__Alistipes_shahii|t__SGB2295"	-0.847437736432963	0.608357835565756	1	"diagnosis"
"s__Acidaminococcus_SGB5735|t__SGB5735"	-0.974550859187918	0.608714826539532	1	"diagnosis"
"s__Lachnospiraceae_bacterium_NSJ_29|t__SGB25431"	-5.15470343084756	0.609363821461554	1	"diagnosis"
"s__Phascolarctobacterium_succinatutens|t__SGB5763_group"	1.49687463534598	0.609616037903994	1	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q4145|t__SGB4769"	-1.55024548001427	0.611293843992373	1	"diagnosis"
"s__Blautia_wexlerae|t__SGB4831"	2.2542615631105	0.613048813963046	1	"diagnosis"
"s__Collinsella_aerofaciens|t__SGB14535_group"	-1.00643302253402	0.61357961975379	1	"diagnosis"
"s__GGB3722_SGB5050|t__SGB5050"	2.10189754240802	0.615126929878145	1	"diagnosis"
"s__GGB1407_SGB1930|t__SGB1930"	-2.52057706547028	0.618225987848515	1	"diagnosis"
"s__Parabacteroides_merdae|t__SGB1949"	-0.792654556736505	0.619028421196212	1	"diagnosis"
"s__Dorea_sp_AF36_15AT|t__SGB4552"	-2.18951974905613	0.619557830519723	1	"diagnosis"
"s__GGB2998_SGB3988|t__SGB3988"	-2.13059767226145	0.621349150870213	1	"diagnosis"
"s__Sutterella_wadsworthensis|t__SGB9286"	1.66917669675265	0.621649374499324	1	"diagnosis"
"s__Rikenellaceae_bacterium|t__SGB2317"	-0.816069031396081	0.62241247200895	1	"diagnosis"
"s__Bacteroides_ovatus|t__SGB1871"	0.718804100410788	0.623122892606824	1	"diagnosis"
"s__Staphylococcus_SGB6340|t__SGB6340"	1.9896361327995	0.625292381839335	1	"diagnosis"
"s__Sanguibacter_SGB15121|t__SGB15121"	-1.69230659100713	0.62551951952374	1	"diagnosis"
"s__Blautia_hansenii|t__SGB4798"	0.629407318410148	0.630627544104046	1	"diagnosis"
"s__GGB3815_SGB5180|t__SGB5180"	-1.88432048447172	0.630631114252467	1	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB4770"	-1.1382138126695	0.631187387314404	1	"diagnosis"
"s__Dorea_longicatena|t__SGB4581"	0.957265262261461	0.632965809009306	1	"diagnosis"
"s__GGB9694_SGB15204|t__SGB15204"	4.31471960381431	0.63517684467236	1	"diagnosis"
"s__Streptococcus_rubneri|t__SGB8056"	0.311330449899694	0.638424391548002	1	"diagnosis"
"s__Roseburia_faecis|t__SGB4925"	0.772900330397805	0.639195412466473	1	"diagnosis"
"s__GGB3619_SGB4894|t__SGB4894"	-5.92072400688707	0.639338891986043	1	"diagnosis"
"s__Eikenella_corrodens|t__SGB9434_group"	-1.30198239119054	0.642377496368123	1	"diagnosis"
"s__Lacrimispora_celerecrescens|t__SGB4868"	-0.874956014065077	0.647867501431146	1	"diagnosis"
"s__Rheinheimera_SGB14999|t__SGB14999"	-1.21253674903801	0.648738362997599	1	"diagnosis"
"s__Actinomyces_graevenitzii|t__SGB17130_group"	0.167054208229021	0.649888722669225	1	"diagnosis"
"s__GGB9184_SGB14123|t__SGB14123"	-1.52090812783393	0.650130016145546	1	"diagnosis"
"s__GGB3548_SGB4744|t__SGB4744"	1.62333684076767	0.650837944360064	1	"diagnosis"
"s__Butyricimonas_faecalis|t__SGB1782"	-0.510210352510333	0.651191496504316	1	"diagnosis"
"s__Oscillospiraceae_bacterium_NSJ_64|t__SGB82503"	1.76806533784096	0.651751197493429	1	"diagnosis"
"s__GGB9737_SGB15309|t__SGB15309_group"	-2.97973780107255	0.651939695086284	1	"diagnosis"
"s__Candidatus_Allochristensenella_caecavium|t__SGB63369"	3.9750459371618	0.652699011150053	1	"diagnosis"
"s__Prevotella_disiens|t__SGB1559"	-4.35273575218301	0.652911589936695	1	"diagnosis"
"s__Alistipes_sp_AF17_16|t__SGB2326"	-1.28510860861971	0.653820173283127	1	"diagnosis"
"s__Lacticaseibacillus_paracasei|t__SGB7142"	0.167415229743792	0.654145525147453	1	"diagnosis"
"s__Alistipes_SGB2313|t__SGB2313"	-2.70323816310881	0.654879399955858	1	"diagnosis"
"s__Bifidobacterium_catenulatum|t__SGB17241"	-1.88665527984913	0.655006054343607	1	"diagnosis"
"s__Clostridium_sp_1001271st1_H5|t__SGB4757"	1.8210501367236	0.655869346193692	1	"diagnosis"
"s__Streptococcus_australis|t__SGB8057"	0.167239351500884	0.656139674168553	1	"diagnosis"
"s__Clostridiales_bacterium|t__SGB15146"	-1.29283597597505	0.656442808747706	1	"diagnosis"
"s__GGB80140_SGB15224|t__SGB15224"	-1.40100223298567	0.656948910443944	1	"diagnosis"
"s__GGB4769_SGB6602|t__SGB6602"	-3.5838116926667	0.657169126359576	1	"diagnosis"
"s__Faecalibacillus_intestinalis|t__SGB6754"	-1.29838410043933	0.657386890048952	1	"diagnosis"
"s__GGB9091_SGB14020|t__SGB14020"	-0.397618462067458	0.657925115536851	1	"diagnosis"
"s__Parabacteroides_distasonis|t__SGB1934"	0.652034432383397	0.659468746813364	1	"diagnosis"
"s__Anaerotruncus_colihominis|t__SGB14963"	1.53796717293436	0.661458319112062	1	"diagnosis"
"s__GGB4745_SGB6571|t__SGB6571"	1.35788471714705	0.664362494297441	1	"diagnosis"
"s__Fusobacterium_nucleatum|t__SGB6001"	2.06484571839102	0.66489616111538	1	"diagnosis"
"s__Methanobrevibacter_smithii|t__SGB714"	0.974589884901642	0.666630868208446	1	"diagnosis"
"s__Neobittarella_massiliensis|t__SGB7264"	-2.16123360641616	0.666994631144804	1	"diagnosis"
"s__GGB4571_SGB6317|t__SGB6317"	-0.884350819108505	0.668605541105516	1	"diagnosis"
"s__Granulicatella_SGB8255|t__SGB8255_group"	0.165883205082438	0.669033766113663	1	"diagnosis"
"s__GGB3602_SGB4574|t__SGB4574"	5.14058292861399	0.671338548501614	1	"diagnosis"
"s__GGB9469_SGB14862|t__SGB14862"	-5.74634964145995	0.671716339338759	1	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q3526|t__SGB4703"	-1.25445553264905	0.672273004966329	1	"diagnosis"
"s__Clostridium_sp_AF36_4|t__SGB4644"	-0.853711945845192	0.6730575669796	1	"diagnosis"
"s__GGB9770_SGB15389|t__SGB15389"	-2.96100913185348	0.673701125248735	1	"diagnosis"
"s__Phocaeicola_coprocola|t__SGB1891"	-2.81315209153816	0.674426722054687	1	"diagnosis"
"s__GGB9627_SGB15081|t__SGB15081"	-1.38545039805578	0.675077014274947	1	"diagnosis"
"s__Candidatus_Woodwardibium_SGB14954|t__SGB14954"	-1.95787037661122	0.677060495135344	1	"diagnosis"
"s__Coprococcus_SGB4669|t__SGB4669"	-1.87538734474561	0.677740119785108	1	"diagnosis"
"s__GGB9474_SGB14868|t__SGB14868"	1.5686324602975	0.680259917162143	1	"diagnosis"
"s__Tyzzerella_nexilis|t__SGB4588"	-1.02269855442635	0.685532524662464	1	"diagnosis"
"s__Escherichia_coli|t__SGB10068"	0.734248145911094	0.689782380945994	1	"diagnosis"
"s__Amedibacterium_intestinale|t__SGB4042"	2.0982759572497	0.691275033509445	1	"diagnosis"
"s__Streptococcus_thermophilus|t__SGB8002"	-1.40736128008422	0.691564845766058	1	"diagnosis"
"s__Neglectibacter_timonensis|t__SGB14851"	1.14117902090896	0.692883763045431	1	"diagnosis"
"s__Oscillibacter_valericigenes|t__SGB15076"	1.190389093765	0.693715017781756	1	"diagnosis"
"s__Bilophila_SGB15451|t__SGB15451"	1.50308718251106	0.699682232294389	1	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15342"	-0.607907291610521	0.701853741958976	1	"diagnosis"
"s__Bacteroides_sp_L10_4|t__SGB27790"	0.51946402650811	0.702451099446825	1	"diagnosis"
"s__Veillonellaceae_bacterium|t__SGB6961"	-1.34851186648561	0.705503607400239	1	"diagnosis"
"s__Butyricicoccus_sp_AM29_23AC|t__SGB14991"	-0.677541843201608	0.706028680565746	1	"diagnosis"
"s__GGB79734_SGB15291|t__SGB15291"	-1.12091234560269	0.710744706508556	1	"diagnosis"
"s__Streptococcus_salivarius|t__SGB8007_group"	-1.95396415042795	0.710801478595955	1	"diagnosis"
"s__GGB3818_SGB5183|t__SGB5183"	-1.6834611920009	0.711438078909299	1	"diagnosis"
"s__Erysipelatoclostridium_ramosum|t__SGB6744"	1.11601662189702	0.711623746861158	1	"diagnosis"
"s__Bittarella_massiliensis|t__SGB95006"	-2.82184198885277	0.714408735465157	1	"diagnosis"
"s__GGB9342_SGB14306|t__SGB14306"	-1.34444607370174	0.717527129404122	1	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15332"	0.532446784012971	0.718484535816691	1	"diagnosis"
"s__Enterocloster_lavalensis|t__SGB4725"	-1.12752473842117	0.719559260417243	1	"diagnosis"
"s__GGB9618_SGB15064|t__SGB15064"	-0.165310015353531	0.725354970731715	1	"diagnosis"
"s__GGB77437_SGB9391|t__SGB9391"	-1.18558922203747	0.726412582102256	1	"diagnosis"
"s__Lachnoclostridium_sp_An131|t__SGB4775"	-2.36291435952646	0.729609077442793	1	"diagnosis"
"s__GGB9534_SGB14937|t__SGB14937"	-1.12868148001949	0.729924648987595	1	"diagnosis"
"s__Faecalimonas_umbilicata|t__SGB4583"	-1.60751319712418	0.734378682834453	1	"diagnosis"
"s__Bacteroides_uniformis|t__SGB1836"	0.469965831320684	0.734442343533512	1	"diagnosis"
"s__Alistipes_senegalensis|t__SGB2296"	4.43937030432352	0.73557223458403	1	"diagnosis"
"s__Coprococcus_comes|t__SGB4577"	-0.649858650437147	0.73834189055129	1	"diagnosis"
"s__GGB9775_SGB15395|t__SGB15395"	-1.60132682767172	0.740994488437076	1	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB7256"	-1.18115430592254	0.742004672613249	1	"diagnosis"
"s__Phocea_massiliensis|t__SGB14837"	0.930185894785474	0.757500260894327	1	"diagnosis"
"s__GGB51441_SGB71759|t__SGB71759"	-0.201567595830099	0.763820551636416	1	"diagnosis"
"s__Blautia_obeum|t__SGB4810"	-5.63233026452038	0.763976065587361	1	"diagnosis"
"s__Enterocloster_bolteae|t__SGB4758"	0.548492885514728	0.764388669574316	1	"diagnosis"
"s__Eisenbergiella_massiliensis|t__SGB4987"	-0.726438546457554	0.766814423491015	1	"diagnosis"
"s__GGB9176_SGB14114|t__SGB14114"	2.25844721696257	0.768244366081706	1	"diagnosis"
"s__GGB9499_SGB72735|t__SGB72735"	0.224347093323958	0.768247428244612	1	"diagnosis"
"s__Bifidobacterium_breve|t__SGB17247"	0.00565254061024843	0.772343171067032	1	"diagnosis"
"s__Lachnospiraceae_bacterium_OM04_12BH|t__SGB4893"	0.896038752403682	0.776359092994686	1	"diagnosis"
"s__Parasutterella_excrementihominis|t__SGB9262"	-0.499309033041811	0.776457698682765	1	"diagnosis"
"s__GGB14025_SGB14906|t__SGB14906"	0.903656616546619	0.780362568629043	1	"diagnosis"
"s__GGB4597_SGB6359|t__SGB6359"	1.51277871029873	0.781870532760024	1	"diagnosis"
"s__GGB28262_SGB40814|t__SGB40814"	0.936285888236588	0.783022335341731	1	"diagnosis"
"s__Bacteroides_caccae|t__SGB1877"	0.426898669581283	0.784706189346616	1	"diagnosis"
"s__GGB3304_SGB4367|t__SGB4367"	-0.611850176071634	0.785541481261632	1	"diagnosis"
"s__Clostridiales_bacterium_Choco116|t__SGB15149"	-0.752874532715724	0.786091400606832	1	"diagnosis"
"s__Turicibacter_bilis|t__SGB6847"	0.998718233447105	0.786183131340885	1	"diagnosis"
"s__Blautia_obeum|t__SGB4809"	-1.08661549001215	0.787238983990112	1	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15316"	0.33794228230279	0.791334171752779	1	"diagnosis"
"s__Blautia_massiliensis|t__SGB4826"	-0.57131884502248	0.794097705926714	1	"diagnosis"
"s__Clostridium_symbiosum|t__SGB4699"	-0.583327972317773	0.7989285407812	1	"diagnosis"
"s__Vescimonas_coprocola|t__SGB15089"	0.518802000451985	0.799456602543624	1	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15333"	0.706639046989115	0.799657444250805	1	"diagnosis"
"s__Anaerobutyricum_soehngenii|t__SGB4537"	1.29197442999208	0.800051044425276	1	"diagnosis"
"s__Ruminococcus_gnavus|t__SGB4584"	-0.519653458346962	0.800779360531546	1	"diagnosis"
"s__Fusicatenibacter_saccharivorans|t__SGB4874"	0.402804610745367	0.80121680925286	1	"diagnosis"
"s__GGB9719_SGB15273|t__SGB15273"	-3.6037817922148	0.802330676636856	1	"diagnosis"
"s__Butyricimonas_virosa|t__SGB1784"	1.83980115189551	0.802374022470379	1	"diagnosis"
"s__GGB9708_SGB15234|t__SGB15234"	0.590515206978472	0.80816807184677	1	"diagnosis"
"s__Coprobacillus_SGB6753|t__SGB6753"	1.08206749364345	0.808701924045717	1	"diagnosis"
"s__Eubacterium_ramulus|t__SGB4959"	0.570393928789981	0.809117413590901	1	"diagnosis"
"s__GGB9290_SGB14247|t__SGB14247"	0.726913162430868	0.814402530395688	1	"diagnosis"
"s__Streptococcus_SGB14888|t__SGB14888"	-0.905728904425003	0.821001004942857	1	"diagnosis"
"s__Bacteroides_nordii|t__SGB1858"	-0.470295903124525	0.821063047632111	1	"diagnosis"
"s__Megamonas_funiformis|t__SGB6962"	-0.679698416448388	0.823642398236452	1	"diagnosis"
"s__Phocaeicola_vulgatus|t__SGB1814"	0.298439792631908	0.823973920309122	1	"diagnosis"
"s__Anaerofustis_stercorihominis|t__SGB49059"	-3.43489992104209	0.826652837152196	1	"diagnosis"
"s__Bacteroides_sp_AM10_21B|t__SGB1831"	0.783338764468503	0.827246189530175	1	"diagnosis"
"s__GGB1364_SGB1833|t__SGB1833"	0.650493188286517	0.828090153184714	1	"diagnosis"
"s__Collinsella_SGB4121|t__SGB4121"	-0.501181971922732	0.82902042692888	1	"diagnosis"
"s__Faecalibacterium_prausnitzii|t__SGB15317"	-0.395324127099446	0.830463238436181	1	"diagnosis"
"s__GGB3746_SGB5089|t__SGB5089"	-0.438906910116512	0.833145650145147	1	"diagnosis"
"s__GGB2848_SGB3813|t__SGB3813"	0.256249628289856	0.83330386711051	1	"diagnosis"
"s__Phocaeicola_massiliensis|t__SGB1812"	-0.324379139720067	0.833327760086505	1	"diagnosis"
"s__Holdemanella_porci|t__SGB6796"	1.22769614357573	0.835437705740626	1	"diagnosis"
"s__Klebsiella_pneumoniae|t__SGB10115"	3.3666403814063	0.837754222929511	1	"diagnosis"
"s__Cutibacterium_acnes|t__SGB16955"	0.120823405529263	0.83817143383362	1	"diagnosis"
"s__Lacrimispora_saccharolytica|t__SGB4701"	0.868597953649695	0.839351480708035	1	"diagnosis"
"s__Clostridium_fessum|t__SGB4705"	0.341202175751706	0.839425097255604	1	"diagnosis"
"s__GGB35551_SGB53794|t__SGB53794"	-1.50842549741029	0.840565087757859	1	"diagnosis"
"s__Clostridiales_bacterium_1_7_47FAA|t__SGB4763"	0.955264021910521	0.843697199694396	1	"diagnosis"
"s__Bifidobacterium_pullorum|t__SGB17264"	-0.753022588307437	0.844178332591406	1	"diagnosis"
"s__Clostridium_SGB4750|t__SGB4750"	-0.431801781901447	0.84561331788732	1	"diagnosis"
"s__Enterocloster_clostridioformis|t__SGB4760"	0.49267075006364	0.848500881028362	1	"diagnosis"
"s__Clostridiaceae_bacterium_Marseille_Q4149|t__SGB15091"	0.54391520495327	0.849561761339126	1	"diagnosis"
"s__Bacteroides_gallinarum|t__SGB1828"	0.873331562278629	0.852336891232698	1	"diagnosis"
"s__Veillonella_rogosae|t__SGB6956"	-1.54346140950581	0.853070376664841	1	"diagnosis"
"s__Clostridiales_bacterium_NSJ_32|t__SGB4438"	-0.48309281559853	0.853774825293918	1	"diagnosis"
"s__Prevotella_copri_clade_A|t__SGB1626"	-0.337362631929567	0.855670703044851	1	"diagnosis"
"s__Clostridiales_bacterium|t__SGB15159"	-0.373065241035101	0.856466721983153	1	"diagnosis"
"s__Anaerostipes_hadrus|t__SGB4540_group"	0.298586604176127	0.857109988572363	1	"diagnosis"
"s__GGB3444_SGB4594|t__SGB4594"	0.650199072309668	0.857946239079625	1	"diagnosis"
"s__Holdemania_filiformis|t__SGB4046"	-0.430950487391934	0.858586418038675	1	"diagnosis"
"s__Phocaeicola_dorei|t__SGB1815"	0.278032161216628	0.859704083912632	1	"diagnosis"
"s__GGB33928_SGB15225|t__SGB15225"	-0.850889478925842	0.862045571488637	1	"diagnosis"
"s__Bacteroidales_bacterium|t__SGB1961"	-0.168761954690842	0.863506802928202	1	"diagnosis"
"s__Clostridium_sp_AF34_10BH|t__SGB4914"	-0.268220052142232	0.864036036500668	1	"diagnosis"
"s__GGB79630_SGB13983|t__SGB13983"	-0.593857246032893	0.864174961828789	1	"diagnosis"
"s__GGB9261_SGB14209|t__SGB14209"	-1.22576984141247	0.864338539108206	1	"diagnosis"
"s__Bacteroides_thetaiotaomicron|t__SGB1861"	0.256339977372519	0.866201921429833	1	"diagnosis"
"s__Anaeromassilibacillus_sp_An250|t__SGB14894"	-0.618809897434255	0.866465499383245	1	"diagnosis"
"s__Odoribacter_splanchnicus|t__SGB1790"	-0.269471632372081	0.869847101943214	1	"diagnosis"
"s__Hungatella_hathewayi|t__SGB4742"	-0.429856131847369	0.870575779956038	1	"diagnosis"
"s__Coprobacter_fastidiosus|t__SGB1963"	-0.501521302481321	0.870967196475574	1	"diagnosis"
"s__Bilophila_wadsworthia|t__SGB15452"	0.301699164938272	0.871034433108743	1	"diagnosis"
"s__GGB9634_SGB15093|t__SGB15093"	-2.52845104331868	0.872054782349174	1	"diagnosis"
"s__Blautia_obeum|t__SGB4811"	2.10470250999198	0.872688725960655	1	"diagnosis"
"s__Veillonella_atypica|t__SGB6936"	-1.13773604333043	0.873120993102154	1	"diagnosis"
"s__Methylobacterium_SGB15164|t__SGB15164"	-0.423843230776882	0.873244458298578	1	"diagnosis"
"s__Nitrosopumilus_SGB14899|t__SGB14899"	0.722869519853738	0.874882403153675	1	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1E11|t__SGB14895"	-1.48556921684336	0.875694646068662	1	"diagnosis"
"s__Alistipes_finegoldii|t__SGB2301"	-0.263257881672977	0.875932631864332	1	"diagnosis"
"s__Eubacterium_ventriosum|t__SGB5045"	0.378795628784989	0.878441269374192	1	"diagnosis"
"s__GGB3109_SGB4643|t__SGB4643"	-1.322450821819	0.878867605501293	1	"diagnosis"
"s__Phocaeicola_sartorii|t__SGB1813"	0.303362760086706	0.879152542333481	1	"diagnosis"
"s__Dakarella_SGB14198|t__SGB14198"	0.430324290224002	0.882221721790651	1	"diagnosis"
"s__Blautia_faecis|t__SGB4820"	0.257089927123273	0.882597377607505	1	"diagnosis"
"s__Bacteroides_intestinalis|t__SGB1846"	-0.628305809725581	0.883127094915558	1	"diagnosis"
"s__GGB3175_SGB4191|t__SGB4191"	0.704931642429018	0.884636910146587	1	"diagnosis"
"s__Lachnotalea_sp_AF33_28|t__SGB5200"	-0.532266781845873	0.886034507769245	1	"diagnosis"
"s__Blautia_glucerasea|t__SGB4804"	-0.0416146072925814	0.886452488560342	1	"diagnosis"
"s__GGB3499_SGB4674|t__SGB4674"	1.50027604150967	0.886988919838657	1	"diagnosis"
"s__Dorea_formicigenerans|t__SGB4575"	0.275102284293362	0.888247866464429	1	"diagnosis"
"s__Butyricimonas_paravirosa|t__SGB1785"	-0.455494836102145	0.88987168098984	1	"diagnosis"
"s__Dialister_invisus|t__SGB5825_group"	0.244671757116237	0.890221202199618	1	"diagnosis"
"s__Blautia_SGB4815|t__SGB4815"	-0.45463681613512	0.89164924383312	1	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4781"	-2.45064868351894	0.896092749211964	1	"diagnosis"
"s__GGB9480_SGB14874|t__SGB14874"	0.29292905231841	0.905572293153541	1	"diagnosis"
"s__GGB9619_SGB15066|t__SGB15066"	0.463003768032095	0.906631348133925	1	"diagnosis"
"s__GGB9061_SGB13979|t__SGB13979"	-0.58629798983618	0.909643097200836	1	"diagnosis"
"s__GGB3614_SGB4886|t__SGB4886"	0.637976955446367	0.911865421426508	1	"diagnosis"
"s__GGB79652_SGB15211|t__SGB15211"	-0.602574272842324	0.912587035535909	1	"diagnosis"
"s__Bifidobacterium_pseudocatenulatum|t__SGB17237"	-0.0356635523052899	0.915316913527533	1	"diagnosis"
"s__GGB52930_SGB73859|t__SGB73859"	-0.228028917717028	0.917536696984626	1	"diagnosis"
"s__Prevotella_timonensis|t__SGB1507"	-2.6725494838675	0.917905157070076	1	"diagnosis"
"s__Agathobaculum_butyriciproducens|t__SGB14993"	0.198994450939964	0.918273532166095	1	"diagnosis"
"s__GGB80093_SGB1810|t__SGB1810"	-0.101314114761822	0.920181169825598	1	"diagnosis"
"s__Alistipes_ihumii|t__SGB2328"	1.13193699233352	0.920775085413058	1	"diagnosis"
"s__Alistipes_timonensis|t__SGB2299"	1.45507933461602	0.921618514519491	1	"diagnosis"
"s__Lachnospira_eligens|t__SGB5082"	-0.162015127244643	0.922554976754598	1	"diagnosis"
"s__Clostridia_bacterium_UC5_1_1D1|t__SGB14995"	-0.397510206529731	0.922980983568311	1	"diagnosis"
"s__Alistipes_onderdonkii|t__SGB2303"	0.315179689852417	0.923085977358675	1	"diagnosis"
"s__Clostridium_sp_AF34_13|t__SGB4659"	-0.473103831384545	0.925321766004363	1	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB4606"	-0.478359774842939	0.925400693773026	1	"diagnosis"
"s__Clostridium_spiroforme|t__SGB6747"	0.32554761606628	0.927531852706259	1	"diagnosis"
"s__Lachnospira_sp_NSJ_43|t__SGB5087"	-0.287839939566204	0.927615282927834	1	"diagnosis"
"s__Roseburia_hominis|t__SGB4936"	-0.141558854834566	0.928949714099654	1	"diagnosis"
"s__Blautia_wexlerae|t__SGB4837"	-0.133551099867003	0.929775226099956	1	"diagnosis"
"s__Blautia_luti|t__SGB4829"	0.030439506207838	0.932113533669266	1	"diagnosis"
"s__Desulfovibrio_piger|t__SGB15465"	-5.97935675757323	0.936882107576955	1	"diagnosis"
