"feature"	"coef_DS"	"pval_DS"	"qval_DS"	"metadata"
"s__GGB1517_SGB14930|t__SGB14930"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9770_SGB15389|t__SGB15389"	-0.310965414798788	0.92478061609219	0.989739802220386	"diagnosis"
"s__Cloacibacillus_evryensis|t__SGB15506"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Dialister_pneumosintes|t__SGB5842"	0.328729055991742	0.92133165707718	0.989739802220386	"diagnosis"
"s__Peptostreptococcus_stomatis|t__SGB748"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB260_SGB362|t__SGB362"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3160_SGB4174|t__SGB4174"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Methanoculleus_SGB39516|t__SGB39516"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Dysosmobacter_sp_Marseille_Q4140|t__SGB53706"	2.09171901076832	0.000521334684623998	0.00439539070312302	"diagnosis"
"s__Clostridiales_bacterium|t__SGB15146"	-0.966046009686227	0.665685668284931	0.989739802220386	"diagnosis"
"s__Dysosmobacter_SGB15074|t__SGB15074"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6612_SGB9346|t__SGB9346"	-0.531158841798015	0.873123744420718	0.989739802220386	"diagnosis"
"s__Megasphaera_massiliensis|t__SGB5857"	-0.0184678412877506	0.995572651734529	0.998736086777292	"diagnosis"
"s__GGB9818_SGB15459|t__SGB15459"	1.20950676953714	0.0270330416551362	0.153795002908721	"diagnosis"
"s__GGB3109_SGB4643|t__SGB4643"	-0.603340257148074	0.821599893010283	0.989739802220386	"diagnosis"
"s__Catenibacterium_SGB4425|t__SGB4425_group"	-0.825508498754299	0.762637223106339	0.989739802220386	"diagnosis"
"s__GGB9580_SGB14998|t__SGB14998"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerostipes_sp_494a|t__SGB25438"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9085_SGB14013|t__SGB14013"	1.76481768621301	0.00132185161702806	0.0102060859062114	"diagnosis"
"s__GGB9109_SGB14042|t__SGB14042"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB34540_SGB54300|t__SGB54300"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB33512_SGB15203|t__SGB15203"	2.48577899043447	0.000356173512566627	0.00322534903046445	"diagnosis"
"s__Parabacteroides_gordonii|t__SGB1942"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteroidales_bacterium|t__SGB1961"	-0.0997183659616699	0.976098911091986	0.989739802220386	"diagnosis"
"s__GGB3486_SGB4658|t__SGB4658"	0.121354696934872	0.970920664661385	0.989739802220386	"diagnosis"
"s__GGB3593_SGB4817|t__SGB4817"	0.217525470861858	0.558860621386259	0.989739802220386	"diagnosis"
"s__GGB3478_SGB14857|t__SGB14857"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Cutibacterium_acnes|t__SGB16955"	0.251046987400871	0.52589713313181	0.989739802220386	"diagnosis"
"s__Blautia_sp_Marseille_P3087|t__SGB4813"	2.33597576116513	0.00019263210615699	0.00183500843982015	"diagnosis"
"s__Corynebacterium_matruchotii|t__SGB17007"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacteriaceae_bacterium_Marseille_Q4139|t__SGB4718"	3.10051581874662	5.90323720574794e-06	8.09350372040395e-05	"diagnosis"
"s__GGB4562_SGB6297|t__SGB6297"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Staphylococcus_epidermidis|t__SGB7865"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_saudiense|t__SGB6178"	-0.988406478872901	0.0988155244102466	0.4721901443317	"diagnosis"
"s__GGB51269_SGB5062|t__SGB5062"	-0.308374375725489	0.842653793225447	0.989739802220386	"diagnosis"
"s__Senegalimassilia_anaerobia|t__SGB14824_group"	-0.0432272054415158	0.940105559227366	0.989739802220386	"diagnosis"
"s__GGB6006_SGB8630|t__SGB8630"	-0.262723898539377	NA	NA	"diagnosis"
"s__GGB6610_SGB9344|t__SGB9344"	-0.755349085334685	0.820378598029906	0.989739802220386	"diagnosis"
"s__Streptococcus_SGB8633|t__SGB8633"	-0.377134986454858	0.906736346441733	0.989739802220386	"diagnosis"
"s__Collinsella_SGB1789|t__SGB1789"	-0.239594600324938	0.92155554268275	0.989739802220386	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4922"	-0.722191833400244	NA	NA	"diagnosis"
"s__GGB9290_SGB14247|t__SGB14247"	-2.17438635966616	1.22450638686426e-06	1.8519081129174e-05	"diagnosis"
"s__GGB79973_SGB14342|t__SGB14342"	-2.05799890984299	2.24618317054827e-06	3.2305399129356e-05	"diagnosis"
"s__GGB3570_SGB4777|t__SGB4777"	-2.57219559862475	8.48819261055397e-10	2.20609011317731e-08	"diagnosis"
"s__Clostridiales_Family_XIII_bacterium_BX16|t__SGB3957"	-4.58020596832111	6.59362143595146e-18	6.44856176436053e-16	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB4546"	-1.19128504756818	0.617603397392276	0.989739802220386	"diagnosis"
"s__Lactococcus_cremoris|t__SGB7984"	-0.949685498092713	0.00604684032958548	0.0410681239051014	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4782"	0.862326294756789	0.118815811363355	0.558662805352698	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15252|t__SGB15252"	-0.407752508374402	0.902498424465996	0.989739802220386	"diagnosis"
"s__GGB9708_SGB15233|t__SGB15233"	-0.486078392572539	0.883830340331933	0.989739802220386	"diagnosis"
"s__GGB3256_SGB4303|t__SGB4303"	-0.318611250507432	0.850361075360249	0.989739802220386	"diagnosis"
"s__Butyricicoccus_SGB14990|t__SGB14990"	-4.15153141165023	7.58878375343242e-18	6.95796610392835e-16	"diagnosis"
"s__Lachnospiraceae_bacterium|t__SGB4953"	-0.760545464463733	0.624446538571692	0.989739802220386	"diagnosis"
"s__Streptococcus_SGB14036|t__SGB14036"	-3.37282726868148	4.22610784482431e-14	1.99990329301847e-12	"diagnosis"
"s__Parabacteroides_goldsteinii|t__SGB1941"	-1.23505222299295	0.710073361948719	0.989739802220386	"diagnosis"
"s__Ruminococcus_sp_NSJ_13|t__SGB4553_group"	-1.1662809033388	0.00827921954699457	0.054464641593906	"diagnosis"
"s__GGB58485_SGB80143|t__SGB80143"	-1.90910385357508	4.07080874556664e-07	6.94404236017008e-06	"diagnosis"
"s__Candidatus_Heritagella_intestinalis|t__SGB63346"	-1.05224322209276	0.00211876032035417	0.0158582723977529	"diagnosis"
"s__GGB9759_SGB15370|t__SGB15370"	-3.68505814404557	2.45374979598452e-09	5.90106713231031e-08	"diagnosis"
"s__GGB79395_SGB105947|t__SGB105947"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3304_SGB4367|t__SGB4367"	-0.732232588084652	NA	NA	"diagnosis"
"s__GGB9602_SGB15031|t__SGB15031"	-0.723577693852754	0.827687403246996	0.989739802220386	"diagnosis"
"s__GGB3142_SGB4155|t__SGB4155"	0.0807024328992093	0.951514410940132	0.989739802220386	"diagnosis"
"s__Prevotella_timonensis|t__SGB1507"	-0.330964560203787	0.797044901227784	0.989739802220386	"diagnosis"
"s__Flavonifractor_sp_An100|t__SGB15160"	0.407530353026043	0.375942048395181	0.989739802220386	"diagnosis"
"s__Prevotella_copri_clade_B|t__SGB1613"	0.647989667747763	0.845779291983733	0.989739802220386	"diagnosis"
"s__Prevotella_sp_885|t__SGB1677"	0.756817090675334	0.820234880791281	0.989739802220386	"diagnosis"
"s__Campylobacter_showae|t__SGB28525"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Parvimonas_micra|t__SGB6653"	-0.370169713806352	0.282918585298435	0.989739802220386	"diagnosis"
"s__Paracoccus_marinus|t__SGB10727"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Moraxella_osloensis|t__SGB10439"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Kocuria_palustris|t__SGB87971"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Micrococcus_luteus|t__SGB16676"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Paracoccus_aeridis|t__SGB90459"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Dialister_micraerophilus|t__SGB5840"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Campylobacter_SGB19337|t__SGB19337"	3.95145222992306	2.25958970343031e-08	4.54261560619752e-07	"diagnosis"
"s__Gemella_morbillorum|t__SGB7295"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1530_SGB2113|t__SGB2113"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB51884_SGB49168|t__SGB49168"	-4.76287123997286	2.58316654827074e-22	6.31584221052197e-20	"diagnosis"
"s__Roseburia_sp_AM16_25|t__SGB4957"	-0.462522376041742	0.840174615773386	0.989739802220386	"diagnosis"
"s__GGB9444_SGB14834|t__SGB14834"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_SGB15012|t__SGB15012"	-0.624860646026101	0.0636369649436411	0.328716294268737	"diagnosis"
"s__GGB9495_SGB14892|t__SGB14892"	0.682302744292168	0.37609924557531	0.989739802220386	"diagnosis"
"s__Alistipes_SGB2300|t__SGB2300"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9616_SGB15052|t__SGB15052"	-0.293975488567762	0.817140296216029	0.989739802220386	"diagnosis"
"s__GGB4605_SGB6378|t__SGB6378"	2.27681335110516	0.000419693855082275	0.00367777013146191	"diagnosis"
"s__Blautia_faecicola|t__SGB4867"	0.222597751191592	0.914512762115804	0.989739802220386	"diagnosis"
"s__Gemmiger_SGB15301|t__SGB15301"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB5997_SGB8620|t__SGB8620"	0.416728859429077	0.900443559389154	0.989739802220386	"diagnosis"
"s__GGB6123_SGB8767|t__SGB8767"	-0.0916293460891474	0.978043431786544	0.989739802220386	"diagnosis"
"s__Desulfovibrio_fairfieldensis|t__SGB15470"	-0.756024303505265	0.733873199682661	0.989739802220386	"diagnosis"
"s__Butyricimonas_sp_Marseille_P3923|t__SGB1778"	-1.28491131175812	0.0310680886298286	0.173957580228849	"diagnosis"
"s__Parabacteroides_sp_TM07_1AC|t__SGB1939"	-0.179881965912219	0.946953514849122	0.989739802220386	"diagnosis"
"s__GGB28319_SGB40892|t__SGB40892"	1.21774807423318	0.0280248859659761	0.157519186636348	"diagnosis"
"s__Cloacibacillus_porcorum|t__SGB15507"	1.21081082952647	0.0271658433153165	0.153869853836175	"diagnosis"
"s__Oxalobacter_formigenes|t__SGB9387"	-1.53201183071527	0.0044237246138165	0.0308405999916486	"diagnosis"
"s__Megasphaera_hominis|t__SGB5851"	1.13797043363865	0.0257008534114926	0.147277937322889	"diagnosis"
"s__GGB4237_SGB5728|t__SGB5728"	-0.134770086267457	0.967694436418429	0.989739802220386	"diagnosis"
"s__Candidatus_Catenibacterium_tridentinum|t__SGB6783"	0.300050860936901	0.928150799533981	0.989739802220386	"diagnosis"
"s__Prevotella_copri_clade_M|t__SGB20113"	0.161040275001944	0.663741611882273	0.989739802220386	"diagnosis"
"s__Prevotella_copri_clade_H|t__SGB1612"	0.113115624535969	0.759681103987981	0.989739802220386	"diagnosis"
"s__Desulfovibrio_porci|t__SGB15471"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Megasphaera_SGB5856|t__SGB5856"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB15850_SGB5785|t__SGB5785"	0.138988173620991	0.942941106672747	0.989739802220386	"diagnosis"
"s__GGB9176_SGB14114|t__SGB14114"	-1.25921375684307	0.000409406052820397	0.00361806433426218	"diagnosis"
"s__GGB9602_SGB15028|t__SGB15028"	-1.92252361377038	1.17851745545381e-06	1.80111761136147e-05	"diagnosis"
"s__GGB3345_SGB9340|t__SGB9340"	-0.423951257039165	0.898642404989846	0.989739802220386	"diagnosis"
"s__Clostridium_SGB4648|t__SGB4648"	-0.989550591979694	0.765864139632046	0.989739802220386	"diagnosis"
"s__GGB9747_SGB15356|t__SGB15356"	-0.612939674575801	0.853784571033606	0.989739802220386	"diagnosis"
"s__Pseudoruminococcus_massiliensis|t__SGB4280"	-1.48141194788673	0.459397664447769	0.989739802220386	"diagnosis"
"s__GGB6624_SGB9359|t__SGB9359"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Veillonella_SGB101145|t__SGB101145"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9634_SGB15093|t__SGB15093"	-0.580331705572676	0.696930606818851	0.989739802220386	"diagnosis"
"s__Phocaeicola_SGB6473|t__SGB6473"	-0.301188456506354	0.836912618152093	0.989739802220386	"diagnosis"
"s__Rikenella_microfusus|t__SGB2284"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9668_SGB15165|t__SGB15165"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3321_SGB4395|t__SGB4395"	-1.89699740016078	1.9891664436406e-06	2.88921502259482e-05	"diagnosis"
"s__GGB9348_SGB14315|t__SGB14315"	0.146070593105454	0.945726293365757	0.989739802220386	"diagnosis"
"s__Eubacteriaceae_bacterium|t__SGB5043"	-0.803678105118021	NA	NA	"diagnosis"
"s__GGB9551_SGB14958|t__SGB14958"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9525_SGB14925|t__SGB14925"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9093_SGB14024|t__SGB14024"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9299_SGB14260|t__SGB14260"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9189_SGB14128|t__SGB14128"	-5.06306876306633	1.14060639173924e-23	4.65778926870943e-21	"diagnosis"
"s__Candidatus_Neochristensenella_gallicola|t__SGB14138"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9677_SGB15180|t__SGB15180"	-0.26510576941942	0.928722322320591	0.989739802220386	"diagnosis"
"s__Candidatus_Metalachnospira_gallinarum|t__SGB5181"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9211_SGB14151|t__SGB14151"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Synechococcus_SGB14295|t__SGB14295"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9712_SGB15244|t__SGB15244"	-0.945375337815439	0.196295519389463	0.894302878709138	"diagnosis"
"s__GGB33544_SGB53490|t__SGB53490"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3351_SGB4434|t__SGB4434"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9239_SGB14181|t__SGB14181"	1.46797003143944	0.00317001439132076	0.0230218371884533	"diagnosis"
"s__GGB4569_SGB6310|t__SGB6310"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3619_SGB4894|t__SGB4894"	-0.687469043724487	0.748088069957404	0.989739802220386	"diagnosis"
"s__Oscillibacter_sp_NSJ_62|t__SGB79833"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79828_SGB14190|t__SGB14190"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Gallimonas_merdae|t__SGB54319"	1.60144385902874	0.00169780363116603	0.0127727073175414	"diagnosis"
"s__Coprococcus_eutactus|t__SGB5118"	-4.42295490062911	2.98990533708744e-18	3.37399317654406e-16	"diagnosis"
"s__GGB9046_SGB13948|t__SGB13948"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB47150_SGB65079|t__SGB65079"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB35551_SGB53794|t__SGB53794"	-1.6439981925489	8.56379999742875e-05	0.000860485931248492	"diagnosis"
"s__GGB3677_SGB4990|t__SGB4990"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB45540_SGB63220|t__SGB63220"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Heteroclostridium_caecigallinarum|t__SGB61601"	-1.2769995107791	0.000237992791848305	0.00220971788380673	"diagnosis"
"s__GGB3627_SGB4906|t__SGB4906"	0.121281976627259	NA	NA	"diagnosis"
"s__Pseudoflavonifractor_sp_AF19_9AC|t__SGB23477"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Pseudoscilispira_falkowii|t__SGB63238"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9616_SGB15062|t__SGB15062"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4585_SGB4995|t__SGB4995"	0.140349897756227	0.945150936380493	0.989739802220386	"diagnosis"
"s__Eikenella_corrodens|t__SGB9434_group"	0.809122698034149	0.21340737010891	0.957396366818872	"diagnosis"
"s__Citrobacter_telavivensis|t__SGB58550"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_vestibularis|t__SGB8003"	0.146992850745892	0.951388734781192	0.989739802220386	"diagnosis"
"s__GGB9463_SGB14855|t__SGB14855"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4745_SGB6570|t__SGB6570"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4708_SGB6518|t__SGB6518"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9117_SGB14050|t__SGB14050"	-0.343544192990302	0.879459481426436	0.989739802220386	"diagnosis"
"s__GGB79653_SGB4228|t__SGB4228"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_SGB6370|t__SGB6370"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3123_SGB4135|t__SGB4135"	1.58786758529289	0.00248313703653893	0.0183977880434475	"diagnosis"
"s__Enterobacter_mori|t__SGB10132"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9545_SGB14952|t__SGB14952"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3321_SGB4394|t__SGB4394"	2.53546680696158	0.000401921830391929	0.00358611116018797	"diagnosis"
"s__GGB45620_SGB63333|t__SGB63333"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lachnospiraceae_bacterium_NSJ_46|t__SGB47656"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_marseillensis|t__SGB1588"	0.0760664303873603	0.964555500805059	0.989739802220386	"diagnosis"
"s__Veillonella_seminalis|t__SGB6923"	0.179421795545507	0.957048156801317	0.989739802220386	"diagnosis"
"s__Klebsiella_michiganensis|t__SGB10119"	-0.223639009662995	0.946421212362179	0.989739802220386	"diagnosis"
"s__Enterococcus_faecalis|t__SGB7962"	2.4172811508235	0.000202972076418305	0.00190871818016445	"diagnosis"
"s__Sutterella_seckii|t__SGB9297"	0.846901533883483	0.0519635410449425	0.278213557346462	"diagnosis"
"s__Streptococcus_rubneri|t__SGB8056"	-0.812735589056132	0.0572775219547125	0.299324281761382	"diagnosis"
"s__GGB6020_SGB14985|t__SGB14985_group"	0.0644511807556088	0.952644161189789	0.989739802220386	"diagnosis"
"s__GGB3678_SGB4991|t__SGB4991"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB52930_SGB73859|t__SGB73859"	-0.404337628780174	0.3851674337864	0.989739802220386	"diagnosis"
"s__Intestinibacillus_sp_Marseille_P6563|t__SGB29313"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3637_SGB4930|t__SGB4930"	4.1894045897718	5.28709213636734e-09	1.21190065063295e-07	"diagnosis"
"s__GGB9630_SGB15084|t__SGB15084"	2.10511238227829	0.000478165599354622	0.00405473372400711	"diagnosis"
"s__Clostridium_massiliamazoniense|t__SGB29082"	0.943766362723667	0.0340633525052642	0.189283856534934	"diagnosis"
"s__Blautia_stercoris|t__SGB4788"	-0.79363218303522	0.67409995792416	0.989739802220386	"diagnosis"
"s__Prevotella_corporis|t__SGB1504"	-0.82230621000876	0.729179528666354	0.989739802220386	"diagnosis"
"s__Clostridium_sp_Marseille_P3244|t__SGB29302"	-1.76676010057847	7.72880434721038e-06	0.000104982925716274	"diagnosis"
"s__GGB45491_SGB63163|t__SGB63163"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_methylpentosum|t__SGB14962"	0.917153975901391	0.0425965829558055	0.232301811138166	"diagnosis"
"s__Lachnospiraceae_bacterium_OF09_6|t__SGB4966"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Haemophilus_parahaemolyticus|t__SGB9632"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Neisseria_subflava|t__SGB9450"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9061_SGB13979|t__SGB13979"	-0.0942922948335883	0.973861382639756	0.989739802220386	"diagnosis"
"s__GGB4456_SGB6141|t__SGB6141"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9522_SGB14921|t__SGB14921"	3.19190515068729	1.14059748587579e-06	1.78006011891467e-05	"diagnosis"
"s__Porphyromonas_SGB1977|t__SGB1977"	0.143375424347897	0.961731992191828	0.989739802220386	"diagnosis"
"s__Slackia_piriformis|t__SGB14779"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3453_SGB4607|t__SGB4607"	-2.05994271289601	1.04065976384539e-07	1.93246566273568e-06	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB4629"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Oscillospiraceae_bacterium_BX1|t__SGB53461"	-1.36826576467858	9.5851865062647e-05	0.000950099230046642	"diagnosis"
"s__GGB74463_SGB54347|t__SGB54347"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9533_SGB14936|t__SGB14936"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4659_SGB6447|t__SGB6447"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiaceae_unclassified_SGB4747|t__SGB4747"	2.58808489317875	NA	NA	"diagnosis"
"s__GGB4754_SGB6584|t__SGB6584"	0.210630295804977	NA	NA	"diagnosis"
"s__Faecalicoccus_SGB6321|t__SGB6321"	0.133903262351464	NA	NA	"diagnosis"
"s__Anaerofilum_sp_An201|t__SGB15276"	3.22581945133534	NA	NA	"diagnosis"
"s__Candidatus_Gallimonas_faecium|t__SGB54320"	0.527803950320724	0.186241653151466	0.851141760664176	"diagnosis"
"s__Oscillospiraceae_bacterium|t__SGB4247"	-0.392351995138706	0.906166775143069	0.989739802220386	"diagnosis"
"s__GGB9734_SGB15304|t__SGB15304"	-0.291560823564766	0.809273972349078	0.989739802220386	"diagnosis"
"s__Massilicoli_timonensis|t__SGB4026"	-0.355156337540598	0.889957026037374	0.989739802220386	"diagnosis"
"s__Fusobacterium_pseudoperiodonticum|t__SGB5989_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lachnoclostridium_sp_An14|t__SGB4729"	0.133109757526041	NA	NA	"diagnosis"
"s__Merdimonas_faecis|t__SGB4626"	0.162771024233773	NA	NA	"diagnosis"
"s__Candidatus_Aristotella_avistercoris|t__SGB63343"	2.12373031224587	NA	NA	"diagnosis"
"s__Clostridium_sp_NSJ_42|t__SGB6174"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_pasteurianus|t__SGB8018"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3002_SGB3993|t__SGB3993"	-0.337973737664674	0.874162501206554	0.989739802220386	"diagnosis"
"s__Akkermansia_muciniphila|t__SGB26761"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Bacteroides_SGB15210|t__SGB15210"	-0.327526728621888	0.863798568480458	0.989739802220386	"diagnosis"
"s__GGB71580_SGB98325|t__SGB98325"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB33516_SGB54324|t__SGB54324"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Prevotella_buccalis|t__SGB1517"	-3.27332124186339	2.7142519379532e-14	1.37303710102667e-12	"diagnosis"
"s__GGB9583_SGB15004|t__SGB15004"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ruminococcaceae_bacterium_Marseille_P2935|t__SGB29346"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiaceae_bacterium_NSJ_31|t__SGB14839"	1.64463753724163	0.00125359997421308	0.00978208064984353	"diagnosis"
"s__GGB3000_SGB3991|t__SGB3991"	-0.341940221698974	0.877951215051043	0.989739802220386	"diagnosis"
"s__Blautia_sp_OF03_15BH|t__SGB4779"	-0.595500066179519	NA	NA	"diagnosis"
"s__Clostridium_SGB4751|t__SGB4751"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Candidatus_Parachristensenella_avicola|t__SGB58519"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9613_SGB15048|t__SGB15048"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4964_SGB6927|t__SGB6927_group"	0.155375814387154	0.959341881477819	0.989739802220386	"diagnosis"
"s__Arthrospira_platensis|t__SGB13412"	3.55414423564812	4.88264084981288e-07	8.13958423485851e-06	"diagnosis"
"s__Enterobacter_cancerogenus|t__SGB10128"	3.28281231242403	1.28812734805182e-06	1.9282477750939e-05	"diagnosis"
"s__Streptococcus_oralis|t__SGB8130"	2.49292301594907	3.11215116631208e-05	0.000374223423031133	"diagnosis"
"s__Kosakonia_cowanii|t__SGB10050"	1.66506265565983	0.00130148160760261	0.0101019762875822	"diagnosis"
"s__GGB3266_SGB4315|t__SGB4315"	1.53962869173084	0.00232214441943178	0.0172923140269361	"diagnosis"
"s__Lactobacillus_amylovorus|t__SGB7050"	2.52645211469978	NA	NA	"diagnosis"
"s__Akkermansia_sp_BIOML_A40|t__SGB9223"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3463_SGB4621|t__SGB4621"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB42639_SGB59836|t__SGB59836"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79890_SGB14770|t__SGB14770"	-3.16408120004125	5.43719347975505e-11	1.89913400828587e-09	"diagnosis"
"s__Blautia_sp_An249|t__SGB7262"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mediterraneibacter_SGB4598|t__SGB4598"	3.43391923938262	NA	NA	"diagnosis"
"s__Faecalicoccus_pleomorphus|t__SGB6792"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
